id,posicion,altura,peso,goals,successful_passes_opposition_half,successful_passes_own_half,successful_open_play_passes,times_tackled,open_play_passes,headed_goals,successful_long_passes,total_successful_passes_excl_crosses_corners,forward_passes,successful_dribbles,total_fouls_won,total_fouls_conceded,backward_passes,through_balls,offsides,corners_won,yellow_cards,goals_from_inside_box,attempts_from_set_pieces,goal_assists,penalty_goals_conceded,foul_attempted_tackle,successful_layoffs,aerial_duels,penalty_goals,total_passes,shots_off_target_inc_woodwork,successful_short_passes,key_passes_attempt_assists,duels_won,blocked_shots,total_touches_in_opposition_box,total_clearances,goals_conceded_inside_box,hit_woodwork,total_shots,ground_duels_won,total_losses_of_possession,shots_on_target_inc_goals,goals_from_outside_box,recoveries,aerial_duels_won,blocks,goals_conceded_outside_box,touches,goals_conceded,total_tackles,clean_sheets,overruns,ground_duels,duels_lost,tackles_won,handballs_conceded,duels,successful_crosses_open_play,foul_won_penalty,throw_ins_to_own_player,successful_crosses_corners,straight_red_cards,interceptions,corners_taken_incl_short_corners,total_red_cards,successful_launches,penalties_conceded,red_cards_2nd_yellow,successful_corners_into_box,saves_made,penalties_faced
11,177,70,0.3985013623978202,7.694141689373297,4.230245231607629,10.728882833787466,1.80858310626703,15.26566757493188,0.12261580381471389,0.12261580381471389,11.924386920980927,3.5252043596730247,0.3678474114441417,2.912125340599455,1.1955040871934606,5.487057220708447,0.0,0.521117166212534,0.15326975476839236,0.12261580381471389,0.3985013623978202,0.061307901907356945,0.061307901907356945,0.061307901907356945,0.7663487738419619,0.8889645776566758,5.670980926430518,0.0,16.46117166212534,0.8276566757493189,11.801771117166213,0.33719346049046317,5.487057220708447,0.27588555858310626,4.0769754768392374,0.8276566757493189,0.8889645776566758,0.061307901907356945,1.7166212534059946,3.6478201634877387,9.564032697547685,0.8889645776566758,0.0,2.4523160762942777,1.8392370572207084,0.15326975476839236,0.09196185286103542,31.29768392370572,0.9809264305177111,0.4598092643051771,0.09196185286103542,0.09196185286103542,6.958446866485014,7.142370572207085,0.21457765667574932,0.15326975476839236,12.62942779291553,0.0,0.09196185286103542,0.12261580381471389,0.0,0.0,0.15326975476839236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null
12,176,73,0.4901550062840385,23.03728529534981,12.706325932132385,32.65186426476749,1.4327607875994974,39.6648512777545,0.0754084625052367,1.960620025136154,34.7255969836615,9.011311269375787,0.8294930875576036,0.9049015500628403,0.5655634687892752,11.009635525764558,0.45245077503142017,0.5278592375366569,0.6786761625471303,0.18852115626309174,0.4901550062840385,0.11311269375785504,0.22622538751571009,0.03770423125261835,0.4901550062840385,1.847507331378299,1.4327607875994974,0.1508169250104734,42.15333054042731,0.754084625052367,32.764976958525345,1.395056556346879,3.3179723502304146,0.8294930875576036,3.921240050272308,0.6786761625471303,0.8294930875576036,0.0754084625052367,1.8852115626309176,2.8278173439463763,13.875157100963554,1.1311269375785504,0.0,3.355676581483033,0.4901550062840385,0.0754084625052367,0.26392961876832843,59.00712191034771,1.0934227063259323,1.0934227063259323,0.18852115626309174,0.0754084625052367,5.580226225387516,3.695014662756598,0.6032677000418936,0.0754084625052367,7.012987012987013,0.11311269375785504,0.0,0.11311269375785504,1.0180142438206956,0.0,0.3770423125261835,3.43108504398827,0.0,0.0,0.0,0.0,0.7917888563049854,0.0,0.0,null
13,186,81,0.39344262295081966,15.442622950819674,5.081967213114754,19.442622950819672,3.3770491803278686,26.62295081967213,0.03278688524590164,0.22950819672131148,19.901639344262293,6.327868852459016,1.5737704918032787,1.4426229508196722,0.9836065573770492,8.360655737704919,0.39344262295081966,0.7868852459016393,1.0819672131147542,0.13114754098360656,0.32786885245901637,0.0,0.09836065573770492,0.03278688524590164,0.5573770491803278,1.0163934426229508,1.737704918032787,0.0,27.081967213114755,1.0163934426229508,19.672131147540984,1.3442622950819674,4.786885245901639,0.5573770491803278,5.934426229508197,0.8852459016393444,0.7868852459016393,0.16393442622950818,2.3934426229508197,3.8032786885245904,16.78688524590164,1.3770491803278688,0.06557377049180328,3.8032786885245904,0.9836065573770492,0.26229508196721313,0.16393442622950818,49.70491803278688,0.9508196721311476,0.7868852459016393,0.26229508196721313,0.29508196721311475,8.852459016393443,5.80327868852459,0.5573770491803278,0.0,10.59016393442623,0.6229508196721312,0.0,0.4918032786885246,0.6229508196721312,0.0,0.45901639344262296,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,null
14,193,79,0.3966213734851267,8.461255967682703,4.627249357326479,12.196107234667645,2.8094013955196475,17.583547557840618,0.06610356224752112,0.3305178112376056,12.956298200514139,3.0407638633859713,0.9585016525890562,1.4542783694454646,1.9500550863018729,6.246786632390746,0.09915534337128168,0.5949320602276901,0.6940874035989717,0.1652589056188028,0.3966213734851267,0.0,0.06610356224752112,0.09915534337128168,1.355123026074183,1.8178479618068306,4.924715387440323,0.0,18.343738523687108,0.9915534337128167,12.625780389276533,0.6279838413514506,5.420492104296732,0.49577671685640834,5.189129636430407,0.49577671685640834,1.057656995960338,0.1652589056188028,2.082262210796915,3.073815644509732,12.32831435916269,1.0907087770840984,0.0,2.776349614395887,2.3466764597869996,0.03305178112376056,0.06610356224752112,34.86962908556739,1.123760558207859,0.6610356224752112,0.06610356224752112,0.03305178112376056,8.527359529930225,8.031582813073815,0.36356959236136616,0.13220712449504224,13.452074917370547,0.13220712449504224,0.03305178112376056,0.06610356224752112,0.13220712449504224,0.0,0.1652589056188028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null
15,178,72,0.4026026840178934,4.2822285481903215,4.099227328182188,6.917446116307443,1.7568117120780804,9.113460756405042,0.036600244001626675,0.25620170801138675,8.235054900366002,1.573810492069947,0.4758031720211468,0.6954046360309069,0.9516063440422936,4.135827572183815,0.10980073200488003,0.6588043920292802,0.5490036600244002,0.10980073200488003,0.3294021960146401,0.07320048800325335,0.036600244001626675,0.07320048800325335,0.5856039040260268,0.3294021960146401,2.598617324115494,0.1464009760065067,10.431069540463604,0.7686051240341601,7.978853192354616,0.6222041480276536,2.2326148840992275,0.5124034160227735,3.6600244001626674,0.25620170801138675,1.7202114680764538,0.036600244001626675,1.793411956079707,1.8300122000813337,6.002440016266775,1.024806832045547,0.07320048800325335,2.1594143960959737,0.4026026840178934,0.10980073200488003,0.21960146400976005,21.447742984953234,1.9398129320862139,0.6588043920292802,0.0,0.1464009760065067,5.124034160227735,5.490036600244002,0.5124034160227735,0.1464009760065067,7.722651484343229,0.1464009760065067,0.0,0.18300122000813338,0.1464009760065067,0.0,0.1464009760065067,0.0,0.0,0.036600244001626675,0.0,0.0,0.0,0.0,0.0,null
16,174,64,0.39543057996485065,27.680140597539545,5.061511423550088,31.436731107205624,3.637961335676626,35.19332161687171,0.0,0.35588752196836554,32.385764499121265,6.722319859402461,2.2539543057996485,1.7003514938488575,0.39543057996485065,10.834797891036906,0.11862917398945519,0.5140597539543058,1.1072056239015817,0.07908611599297012,0.35588752196836554,0.15817223198594024,0.19771528998242532,0.0,0.23725834797891038,0.9885764499121266,1.0281195079086116,0.0,36.14235500878735,1.1467486818980668,32.029876977152895,1.5026362038664325,4.666080843585237,0.7908611599297013,8.185413005272407,0.15817223198594024,0.7117750439367311,0.03954305799648506,2.570298769771529,4.468365553602812,11.348857644991213,1.4235500878734622,0.03954305799648506,2.3725834797891037,0.19771528998242532,0.0,0.07908611599297012,54.96485061511423,0.7908611599297013,0.5140597539543058,0.11862917398945519,0.39543057996485065,9.055360281195078,5.417398945518453,0.47451669595782076,0.0,10.08347978910369,0.19771528998242532,0.03954305799648506,0.39543057996485065,0.35588752196836554,0.0,0.3163444639718805,0.47451669595782076,0.0,0.0,0.0,0.0,0.15817223198594024,0.0,0.0,null
17,180,77,0.4176334106728538,21.50812064965197,9.1461716937355,28.273781902552205,3.6334106728538287,36.292343387471,0.0,2.1299303944315544,30.403712296983755,9.271461716937356,1.7122969837587008,1.5034802784222738,0.9187935034802784,9.897911832946637,0.4176334106728538,0.7099767981438515,1.0023201856148491,0.0,0.37587006960556846,0.0,0.16705336426914152,0.12529002320185614,0.6682134570765661,0.9605568445475638,2.296983758700696,0.08352668213457076,38.422273781902554,0.9605568445475638,28.273781902552205,1.8375870069605569,5.4292343387471,0.7935034802784222,5.554524361948956,0.9605568445475638,1.5870069605568444,0.12529002320185614,1.8375870069605569,4.301624129930395,14.951276102088167,0.877030162412993,0.04176334106728538,3.508120649651972,1.1276102088167053,0.2923433874709977,0.12529002320185614,56.88167053364269,1.7122969837587008,1.08584686774942,0.04176334106728538,0.33410672853828305,9.187935034802784,6.05568445475638,0.5011600928074246,0.16705336426914152,11.48491879350348,0.2505800464037123,0.0,0.2505800464037123,0.2505800464037123,0.0,0.37587006960556846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null
18,189,93,0.4896626768226333,11.702937976060936,7.149075081610446,16.697497279651795,1.32208922742111,21.741022850924917,0.04896626768226333,0.9303590859630033,18.705114254624593,3.280739934711643,0.24483133841131666,0.9793253536452666,0.39173014145810664,9.156692056583243,0.0,0.39173014145810664,0.24483133841131666,0.0,0.39173014145810664,0.19586507072905332,0.24483133841131666,0.19586507072905332,0.09793253536452666,1.6648531011969532,3.574537540805223,0.0,23.748639825897715,0.7834602829162133,17.77475516866159,0.9793253536452666,3.0848748639825896,0.34276387377584333,3.6724700761697497,0.6855277475516867,1.1262241566920566,0.0,1.9096844396082697,1.5179542981501633,8.07943416757345,1.1262241566920566,0.09793253536452666,1.811751904243743,1.5669205658324266,0.09793253536452666,0.14689880304678998,33.199129488574535,1.2731229597388465,0.34276387377584333,0.04896626768226333,0.0,3.280739934711643,3.770402611534276,0.14689880304678998,0.04896626768226333,6.855277475516867,0.14689880304678998,0.0,0.0,0.14689880304678998,0.04896626768226333,0.09793253536452666,0.0,0.04896626768226333,0.0,0.0,0.0,0.0,0.0,0.0,null
19,181,78,0.3994082840236686,9.275147928994082,6.568047337278107,14.644970414201183,1.5976331360946745,19.393491124260354,0.0,0.5769230769230769,15.798816568047338,3.905325443786982,0.3994082840236686,0.7988165680473372,0.7544378698224852,7.855029585798817,0.08875739644970415,0.7988165680473372,0.7100591715976332,0.1331360946745562,0.3550295857988166,0.1331360946745562,0.08875739644970415,0.1775147928994083,0.4437869822485207,0.8875739644970414,3.195266272189349,0.08875739644970415,20.547337278106507,0.3106508875739645,15.221893491124261,0.7988165680473372,3.2396449704142016,0.5325443786982248,3.4171597633136095,0.4437869822485207,0.7544378698224852,0.08875739644970415,1.1538461538461537,2.130177514792899,9.585798816568047,0.8431952662721893,0.044378698224852076,2.884615384615384,1.1094674556213018,0.1331360946745562,0.08875739644970415,32.75147928994083,0.8431952662721893,0.9763313609467456,0.1331360946745562,0.044378698224852076,4.970414201183432,4.92603550295858,0.7544378698224852,0.08875739644970415,8.165680473372781,0.044378698224852076,0.0,0.0,0.044378698224852076,0.0,0.1775147928994083,0.0,0.0,0.1775147928994083,0.0,0.0,0.0,0.0,0.0,null
20,192,80,0.5107187894073141,8.568726355611602,5.334174022698613,13.221941992433797,0.9079445145018915,18.102143757881464,0.17023959646910466,0.17023959646910466,13.846153846153847,3.7452711223203026,0.34047919293820933,0.7944514501891552,0.5107187894073141,6.809583858764186,0.11349306431273644,1.0214375788146282,0.8511979823455232,0.05674653215636822,0.5107187894073141,0.0,0.11349306431273644,0.05674653215636822,0.34047919293820933,1.3619167717528373,4.2559899117276165,0.0,18.726355611601516,1.0781841109709962,13.675914249684743,0.5674653215636822,3.802017654476671,0.8511979823455232,5.788146279949558,0.5107187894073141,0.34047919293820933,0.17023959646910466,2.6670870113493064,1.4754098360655739,7.887767969735183,1.5889029003783104,0.0,2.0428751576292563,2.326607818411097,0.0,0.0,29.79192938209332,0.34047919293820933,0.34047919293820933,0.3972257250945776,0.05674653215636822,3.177805800756621,3.631778058007566,0.17023959646910466,0.0,7.433795712484237,0.05674653215636822,0.0,0.17023959646910466,0.05674653215636822,0.0,0.34047919293820933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null
21,171,68,0.6076519129782445,17.01425356339085,6.009002250562641,21.875468867216803,3.645911477869467,27.951987996999247,0.1350337584396099,0.5401350337584396,22.68567141785446,6.0765191297824455,1.6204051012753187,1.6879219804951238,1.4178544636159038,8.237059264816203,0.06751687921980495,0.7426856714178545,0.8777194298574644,0.20255063765941483,0.5401350337584396,0.06751687921980495,0.1350337584396099,0.0,0.8102025506376593,0.9452363090772693,1.215303825956489,0.06751687921980495,28.829707426856714,0.7426856714178545,22.145536384096026,1.7554388597149289,4.793698424606152,0.47261815453863465,8.642160540135034,0.40510127531882967,0.8777194298574644,0.06751687921980495,2.0930232558139537,4.388597149287322,15.191297824456113,1.350337584396099,0.06751687921980495,3.7134283570892723,0.40510127531882967,0.0,0.2700675168792198,48.54463615903976,1.1477869467366841,1.1477869467366841,0.06751687921980495,0.2700675168792198,10.195048762190547,6.616654163540885,0.8102025506376593,0.0,11.410352588147035,0.1350337584396099,0.0,0.0,0.33758439609902474,0.0,0.06751687921980495,0.8102025506376593,0.0,0.1350337584396099,0.0,0.0,0.20255063765941483,0.0,0.0,null
22,193,0,0.3870967741935484,5.903225806451613,4.887096774193548,8.85483870967742,3.2903225806451615,12.725806451612902,0.14516129032258066,0.33870967741935487,10.79032258064516,2.709677419354839,0.9193548387096775,1.3548387096774195,1.4032258064516128,5.612903225806451,0.04838709677419355,0.7741935483870968,0.532258064516129,0.24193548387096775,0.33870967741935487,0.0,0.04838709677419355,0.2903225806451613,0.8709677419354839,0.6774193548387097,6.919354838709678,0.0,14.661290322580646,1.3548387096774195,10.451612903225806,0.6774193548387097,5.225806451612903,0.3870967741935484,5.370967741935484,0.6774193548387097,1.1612903225806452,0.0967741935483871,2.564516129032258,2.467741935483871,11.612903225806452,1.2096774193548387,0.04838709677419355,2.1774193548387095,2.758064516129032,0.0967741935483871,0.1935483870967742,31.741935483870964,1.3548387096774195,0.2903225806451613,0.0,0.1935483870967742,7.112903225806451,8.806451612903226,0.14516129032258066,0.14516129032258066,14.03225806451613,0.0,0.04838709677419355,0.14516129032258066,0.0,0.0,0.04838709677419355,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,null
23,186,76,0.976933514246947,5.128900949796472,4.274084124830393,7.815468113975576,0.8548168249660787,11.478968792401629,0.0,0.12211668928086837,9.402985074626866,2.0759837177747626,0.12211668928086837,0.8548168249660787,3.4192672998643148,5.25101763907734,0.0,0.4884667571234735,0.24423337856173674,0.7327001356852103,0.976933514246947,0.0,0.24423337856173674,0.0,1.5875169606512889,0.4884667571234735,5.8616010854816825,0.0,13.066485753052918,1.4654002713704206,9.280868385345997,0.8548168249660787,5.6173677069199455,0.4884667571234735,5.495251017639077,1.5875169606512889,1.0990502035278156,0.12211668928086837,3.4192672998643148,2.6865671641791042,6.716417910447761,1.953867028493894,0.0,1.4654002713704206,2.9308005427408412,0.24423337856173674,0.0,27.476255088195387,1.0990502035278156,1.7096336499321574,0.0,0.0,7.204884667571235,7.449118046132972,1.3432835820895521,0.0,13.066485753052918,0.0,0.0,0.0,0.0,0.0,0.6105834464043419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null
